x; y; z; voidRatio; porePressure;
   48.211;    46.789;     0.000; 0.2999831;     32069.73;
   48.211;    46.211;     0.000; 0.2999865;     37749.82;
   48.789;    46.789;     0.000; 0.2999829;     32076.46;
   48.789;    46.211;     0.000; 0.2999864;     37756.81;
   48.211;    45.789;     0.000; 0.2999886;     41900.43;
   48.211;    45.211;     0.000; 0.2999907;     47560.00;
   48.789;    45.789;     0.000; 0.2999885;     41907.51;
   48.789;    45.211;     0.000; 0.2999906;     47567.09;
   48.211;    44.789;     0.000; 0.2999920;     51698.68;
   48.211;    44.211;     0.000; 0.2999933;     57346.20;
   48.789;    44.789;     0.000; 0.2999919;     51705.72;
   48.789;    44.211;     0.000; 0.2999932;     57353.09;
   48.211;    43.789;     0.000; 0.2999940;     61478.13;
   48.211;    43.211;     0.000; 0.2999947;     67119.25;
   48.789;    43.789;     0.000; 0.2999939;     61484.88;
   48.789;    43.211;     0.000; 0.2999947;     67125.76;
   48.211;    42.789;     0.000; 0.2999951;     71247.83;
   48.211;    42.211;     0.000; 0.2999955;     76886.19;
   48.789;    42.789;     0.000; 0.2999951;     71254.14;
   48.789;    42.211;     0.000; 0.2999955;     76892.22;
   48.211;    41.789;     0.000; 0.2999957;     81013.57;
   48.211;    41.211;     0.000; 0.2999958;     86651.43;
   48.789;    41.789;     0.000; 0.2999956;     81019.39;
   48.789;    41.211;     0.000; 0.2999958;     86656.94;
   48.211;    40.789;     0.000; 0.2999958;     90778.92;
   48.211;    40.211;     0.000; 0.2999958;     96417.60;
   48.789;    40.789;     0.000; 0.2999958;     90784.21;
   48.789;    40.211;     0.000; 0.2999958;     96422.59;
   48.211;    39.789;     0.000; 0.2999958;    100545.96;
   48.211;    39.211;     0.000; 0.2999957;    106186.17;
   48.789;    39.789;     0.000; 0.2999958;    100550.73;
   48.789;    39.211;     0.000; 0.2999957;    106190.65;
   48.211;    38.789;     0.000; 0.2999957;    110315.78;
   48.211;    38.211;     0.000; 0.2999955;    115957.87;
   48.789;    38.789;     0.000; 0.2999956;    110320.06;
   48.789;    38.211;     0.000; 0.2999955;    115961.87;
   48.211;    37.789;     0.000; 0.2999954;    120088.90;
   48.211;    37.211;     0.000; 0.2999952;    125732.97;
   48.789;    37.789;     0.000; 0.2999954;    120092.70;
   48.789;    37.211;     0.000; 0.2999952;    125736.51;
   48.211;    36.789;     0.000; 0.2999951;    129865.42;
   48.211;    36.211;     0.000; 0.2999949;    135511.43;
   48.789;    36.789;     0.000; 0.2999951;    129868.78;
   48.789;    36.211;     0.000; 0.2999949;    135514.55;
   48.211;    35.789;     0.000; 0.2999948;    139645.26;
   48.211;    35.211;     0.000; 0.2999946;    145293.09;
   48.789;    35.789;     0.000; 0.2999948;    139648.21;
   48.789;    35.211;     0.000; 0.2999946;    145295.82;
   48.211;    34.789;     0.000; 0.2999945;    149428.20;
   48.211;    34.211;     0.000; 0.2999943;    155077.69;
   48.789;    34.789;     0.000; 0.2999945;    149430.77;
   48.789;    34.211;     0.000; 0.2999943;    155080.06;
   48.211;    33.789;     0.000; 0.2999941;    159213.96;
   48.211;    33.211;     0.000; 0.2999939;    164864.95;
   48.789;    33.789;     0.000; 0.2999941;    159216.19;
   48.789;    33.211;     0.000; 0.2999939;    164866.99;
   48.211;    32.789;     0.000; 0.2999938;    169002.25;
   48.211;    32.211;     0.000; 0.2999936;    174654.56;
   48.789;    32.789;     0.000; 0.2999938;    169004.15;
   48.789;    32.211;     0.000; 0.2999936;    174656.28;
   48.211;    31.789;     0.000; 0.2999934;    178792.75;
   48.211;    31.211;     0.000; 0.2999932;    184446.21;
   48.789;    31.789;     0.000; 0.2999934;    178794.35;
   48.789;    31.211;     0.000; 0.2999932;    184447.64;
   48.211;    30.789;     0.000; 0.2999931;    188585.18;
   48.211;    30.211;     0.000; 0.2999928;    194239.61;
   48.789;    30.789;     0.000; 0.2999930;    188586.49;
   48.789;    30.211;     0.000; 0.2999928;    194240.77;
   48.211;    29.789;     0.000; 0.2999927;    198379.24;
   48.211;    29.211;     0.000; 0.2999925;    204034.49;
   48.789;    29.789;     0.000; 0.2999927;    198380.29;
   48.789;    29.211;     0.000; 0.2999925;    204035.40;
   48.211;    28.789;     0.000; 0.2999923;    208174.67;
   48.211;    28.211;     0.000; 0.2999921;    213830.58;
   48.789;    28.789;     0.000; 0.2999923;    208175.47;
   48.789;    28.211;     0.000; 0.2999921;    213831.25;
   48.211;    27.789;     0.000; 0.2999920;    217971.19;
   48.211;    27.211;     0.000; 0.2999918;    223627.63;
   48.789;    27.789;     0.000; 0.2999920;    217971.76;
   48.789;    27.211;     0.000; 0.2999918;    223628.07;
   48.211;    26.789;     0.000; 0.2999916;    227768.57;
   48.211;    26.211;     0.000; 0.2999914;    233425.39;
   48.789;    26.789;     0.000; 0.2999916;    227768.91;
   48.789;    26.211;     0.000; 0.2999914;    233425.61;
   48.211;    25.789;     0.000; 0.2999913;    237566.56;
   48.211;    25.211;     0.000; 0.2999911;    243223.62;
   48.789;    25.789;     0.000; 0.2999913;    237566.69;
   48.789;    25.211;     0.000; 0.2999910;    243223.65;
   49.211;    49.789;     0.000; 0.2999409;      2138.15;
   49.211;    49.211;     0.000; 0.2999532;      7979.68;
   49.789;    49.789;     0.000; 0.2999407;      2138.39;
   49.789;    49.211;     0.000; 0.2999531;      7980.60;
   49.211;    48.789;     0.000; 0.2999608;     12228.09;
   49.211;    48.211;     0.000; 0.2999691;     17993.43;
   49.789;    48.789;     0.000; 0.2999607;     12229.40;
   49.789;    48.211;     0.000; 0.2999690;     17995.13;
   49.211;    47.789;     0.000; 0.2999741;     22195.14;
   49.211;    47.211;     0.000; 0.2999796;     27909.10;
   49.789;    47.789;     0.000; 0.2999741;     22197.07;
   49.789;    47.211;     0.000; 0.2999795;     27911.24;
   49.211;    46.789;     0.000; 0.2999829;     32079.75;
   49.211;    46.211;     0.000; 0.2999864;     37760.23;
   49.789;    46.789;     0.000; 0.2999828;     32082.00;
   49.789;    46.211;     0.000; 0.2999863;     37762.56;
   49.211;    45.789;     0.000; 0.2999884;     41910.97;
   49.211;    45.211;     0.000; 0.2999906;     47570.55;
   49.789;    45.789;     0.000; 0.2999884;     41913.34;
   49.789;    45.211;     0.000; 0.2999906;     47572.92;
   49.211;    44.789;     0.000; 0.2999919;     51709.15;
   49.211;    44.211;     0.000; 0.2999932;     57356.45;
   49.789;    44.789;     0.000; 0.2999918;     51711.50;
   49.789;    44.211;     0.000; 0.2999932;     57358.75;
   49.211;    43.789;     0.000; 0.2999939;     61488.17;
   49.211;    43.211;     0.000; 0.2999947;     67128.94;
   49.789;    43.789;     0.000; 0.2999939;     61490.42;
   49.789;    43.211;     0.000; 0.2999946;     67131.11;
   49.211;    42.789;     0.000; 0.2999951;     71257.23;
   49.211;    42.211;     0.000; 0.2999954;     76895.17;
   49.789;    42.789;     0.000; 0.2999951;     71259.34;
   49.789;    42.211;     0.000; 0.2999954;     76897.18;
   49.211;    41.789;     0.000; 0.2999956;     81022.23;
   49.211;    41.211;     0.000; 0.2999958;     86659.63;
   49.789;    41.789;     0.000; 0.2999956;     81024.17;
   49.789;    41.211;     0.000; 0.2999958;     86661.48;
   49.211;    40.789;     0.000; 0.2999958;     90786.80;
   49.211;    40.211;     0.000; 0.2999958;     96425.03;
   49.789;    40.789;     0.000; 0.2999958;     90788.57;
   49.789;    40.211;     0.000; 0.2999958;     96426.70;
   49.211;    39.789;     0.000; 0.2999958;    100553.06;
   49.211;    39.211;     0.000; 0.2999957;    106192.84;
   49.789;    39.789;     0.000; 0.2999958;    100554.66;
   49.789;    39.211;     0.000; 0.2999957;    106194.34;
   49.211;    38.789;     0.000; 0.2999956;    110322.15;
   49.211;    38.211;     0.000; 0.2999955;    115963.83;
   49.789;    38.789;     0.000; 0.2999956;    110323.58;
   49.789;    38.211;     0.000; 0.2999955;    115965.17;
   49.211;    37.789;     0.000; 0.2999954;    120094.56;
   49.211;    37.211;     0.000; 0.2999952;    125738.24;
   49.789;    37.789;     0.000; 0.2999954;    120095.83;
   49.789;    37.211;     0.000; 0.2999952;    125739.43;
   49.211;    36.789;     0.000; 0.2999951;    129870.43;
   49.211;    36.211;     0.000; 0.2999949;    135516.08;
   49.789;    36.789;     0.000; 0.2999951;    129871.56;
   49.789;    36.211;     0.000; 0.2999949;    135517.13;
   49.211;    35.789;     0.000; 0.2999948;    139649.66;
   49.211;    35.211;     0.000; 0.2999946;    145297.16;
   49.789;    35.789;     0.000; 0.2999948;    139650.65;
   49.789;    35.211;     0.000; 0.2999946;    145298.08;
   49.211;    34.789;     0.000; 0.2999945;    149432.03;
   49.211;    34.211;     0.000; 0.2999943;    155081.22;
   49.789;    34.789;     0.000; 0.2999945;    149432.90;
   49.789;    34.211;     0.000; 0.2999943;    155082.02;
   49.211;    33.789;     0.000; 0.2999941;    159217.27;
   49.211;    33.211;     0.000; 0.2999939;    164867.98;
   49.789;    33.789;     0.000; 0.2999941;    159218.02;
   49.789;    33.211;     0.000; 0.2999939;    164868.67;
   49.211;    32.789;     0.000; 0.2999938;    169005.08;
   49.211;    32.211;     0.000; 0.2999935;    174657.12;
   49.789;    32.789;     0.000; 0.2999938;    169005.71;
   49.789;    32.211;     0.000; 0.2999935;    174657.70;
   49.211;    31.789;     0.000; 0.2999934;    178795.13;
   49.211;    31.211;     0.000; 0.2999932;    184448.34;
   49.789;    31.789;     0.000; 0.2999934;    178795.67;
   49.789;    31.211;     0.000; 0.2999932;    184448.82;
   49.211;    30.789;     0.000; 0.2999930;    188587.14;
   49.211;    30.211;     0.000; 0.2999928;    194241.34;
   49.789;    30.789;     0.000; 0.2999930;    188587.58;
   49.789;    30.211;     0.000; 0.2999928;    194241.73;
   49.211;    29.789;     0.000; 0.2999927;    198380.81;
   49.211;    29.211;     0.000; 0.2999925;    204035.84;
   49.789;    29.789;     0.000; 0.2999927;    198381.16;
   49.789;    29.211;     0.000; 0.2999925;    204036.15;
   49.211;    28.789;     0.000; 0.2999923;    208175.86;
   49.211;    28.211;     0.000; 0.2999921;    213831.57;
   49.789;    28.789;     0.000; 0.2999923;    208176.13;
   49.789;    28.211;     0.000; 0.2999921;    213831.80;
   49.211;    27.789;     0.000; 0.2999920;    217972.04;
   49.211;    27.211;     0.000; 0.2999918;    223628.28;
   49.789;    27.789;     0.000; 0.2999920;    217972.23;
   49.789;    27.211;     0.000; 0.2999918;    223628.44;
   49.211;    26.789;     0.000; 0.2999916;    227769.08;
   49.211;    26.211;     0.000; 0.2999914;    233425.72;
   49.789;    26.789;     0.000; 0.2999916;    227769.21;
   49.789;    26.211;     0.000; 0.2999914;    233425.81;
   49.211;    25.789;     0.000; 0.2999912;    237566.76;
   49.211;    25.211;     0.000; 0.2999910;    243223.66;
   49.789;    25.789;     0.000; 0.2999912;    237566.82;
   49.789;    25.211;     0.000; 0.2999910;    243223.68;
   24.789;    25.211;     0.000; 0.3278696;    808400.38;
   24.789;    25.789;     0.000; 0.3162976;    572694.18;
   24.211;    25.211;     0.000; 0.3162960;    578375.32;
   24.211;    25.789;     0.000; 0.3130444;    500386.71;
   24.789;    26.211;     0.000; 0.3111901;    461458.27;
   24.789;    26.789;     0.000; 0.3080811;    393262.33;
   24.211;    26.211;     0.000; 0.3102891;    448010.46;
   24.211;    26.789;     0.000; 0.3074650;    382904.49;
   24.789;    27.211;     0.000; 0.3062583;    353622.72;
   24.789;    27.789;     0.000; 0.3046254;    313521.26;
   24.211;    27.211;     0.000; 0.3060049;    345637.83;
   24.211;    27.789;     0.000; 0.3043953;    308929.39;
   24.789;    28.211;     0.000; 0.3036794;    289674.34;
   24.789;    28.789;     0.000; 0.3027366;    264624.81;
   24.211;    28.211;     0.000; 0.3035253;    286697.22;
   24.211;    28.789;     0.000; 0.3026362;    262666.25;
   24.789;    29.211;     0.000; 0.3021850;    249180.38;
   24.789;    29.789;     0.000; 0.3016313;    232034.96;
   24.211;    29.211;     0.000; 0.3021219;    247766.00;
   24.211;    29.789;     0.000; 0.3015840;    231088.75;
   24.789;    30.211;     0.000; 0.3013062;    221162.48;
   24.789;    30.789;     0.000; 0.3009735;    208603.74;
   24.211;    30.211;     0.000; 0.3012731;    220467.89;
   24.211;    30.789;     0.000; 0.3009498;    208128.41;
   24.789;    31.211;     0.000; 0.3007780;    200411.39;
   24.789;    31.789;     0.000; 0.3005778;    190588.22;
   24.211;    31.211;     0.000; 0.3007613;    200056.39;
   24.211;    31.789;     0.000; 0.3005656;    190342.69;
   24.789;    32.211;     0.000; 0.3004603;    184002.35;
   24.789;    32.789;     0.000; 0.3003400;    175832.60;
   24.211;    32.211;     0.000; 0.3004515;    183817.49;
   24.211;    32.789;     0.000; 0.3003336;    175704.02;
   24.789;    33.211;     0.000; 0.3002696;    170218.52;
   24.789;    33.789;     0.000; 0.3001978;    163050.30;
   24.211;    33.211;     0.000; 0.3002650;    170121.33;
   24.211;    33.789;     0.000; 0.3001944;    162982.63;
   24.789;    34.211;     0.000; 0.3001559;    158024.04;
   24.789;    34.789;     0.000; 0.3001134;    151460.25;
   24.211;    34.211;     0.000; 0.3001534;    157972.91;
   24.211;    34.789;     0.000; 0.3001116;    151424.79;
   24.789;    35.211;     0.000; 0.3000886;    146787.77;
   24.789;    35.789;     0.000; 0.3000637;    140586.10;
   24.211;    35.211;     0.000; 0.3000873;    146761.12;
   24.211;    35.789;     0.000; 0.3000627;    140567.83;
   24.789;    36.211;     0.000; 0.3000493;    136124.76;
   24.789;    36.789;     0.000; 0.3000348;    130137.86;
   24.211;    36.211;     0.000; 0.3000486;    136111.23;
   24.211;    36.789;     0.000; 0.3000343;    130128.85;
   24.789;    37.211;     0.000; 0.3000265;    125801.18;
   24.789;    37.789;     0.000; 0.3000182;    119940.06;
   24.211;    37.211;     0.000; 0.3000261;    125794.74;
   24.211;    37.789;     0.000; 0.3000180;    119936.10;
   24.789;    38.211;     0.000; 0.3000135;    115675.99;
   24.789;    38.789;     0.000; 0.3000090;    109887.43;
   24.211;    38.211;     0.000; 0.3000133;    115673.44;
   24.211;    38.789;     0.000; 0.3000088;    109886.26;
   24.789;    39.211;     0.000; 0.3000064;    105664.96;
   24.789;    39.789;     0.000; 0.3000040;     99917.50;
   24.211;    39.211;     0.000; 0.3000063;    105664.59;
   24.211;    39.789;     0.000; 0.3000039;     99917.94;
   24.789;    40.211;     0.000; 0.3000027;     95718.44;
   24.789;    40.789;     0.000; 0.3000016;     89993.87;
   24.211;    40.211;     0.000; 0.3000026;     95719.36;
   24.211;    40.789;     0.000; 0.3000015;     89995.29;
   24.789;    41.211;     0.000; 0.3000010;     85807.89;
   24.789;    41.789;     0.000; 0.3000008;     80096.15;
   24.211;    41.211;     0.000; 0.3000010;     85809.63;
   24.211;    41.789;     0.000; 0.3000008;     80098.24;
   24.789;    42.211;     0.000; 0.3000008;     75917.81;
   24.789;    42.789;     0.000; 0.3000012;     70214.10;
   24.211;    42.211;     0.000; 0.3000008;     75920.12;
   24.211;    42.789;     0.000; 0.3000012;     70216.68;
   24.789;    43.211;     0.000; 0.3000018;     66041.23;
   24.789;    43.789;     0.000; 0.3000028;     60344.47;
   24.211;    43.211;     0.000; 0.3000017;     66043.99;
   24.211;    43.789;     0.000; 0.3000028;     60347.43;
   24.789;    44.211;     0.000; 0.3000039;     56177.44;
   24.789;    44.789;     0.000; 0.3000057;     50489.69;
   24.211;    44.211;     0.000; 0.3000038;     56180.54;
   24.211;    44.789;     0.000; 0.3000056;     50492.94;
   24.789;    45.211;     0.000; 0.3000074;     46331.22;
   24.789;    45.789;     0.000; 0.3000104;     40657.83;
   24.211;    45.211;     0.000; 0.3000074;     46334.55;
   24.211;    45.789;     0.000; 0.3000103;     40661.24;
   24.789;    46.211;     0.000; 0.3000131;     36513.29;
   24.789;    46.789;     0.000; 0.3000177;     30863.59;
   24.211;    46.211;     0.000; 0.3000130;     36516.72;
   24.211;    46.789;     0.000; 0.3000176;     30866.97;
   24.789;    47.211;     0.000; 0.3000219;     26741.70;
   24.789;    47.789;     0.000; 0.3000289;     21130.19;
   24.211;    47.211;     0.000; 0.3000218;     26744.98;
   24.211;    47.789;     0.000; 0.3000287;     21133.22;
   24.789;    48.211;     0.000; 0.3000353;     17044.10;
   24.789;    48.789;     0.000; 0.3000458;     11492.18;
   24.211;    48.211;     0.000; 0.3000351;     17046.81;
   24.211;    48.789;     0.000; 0.3000455;     11494.31;
   24.789;    49.211;     0.000; 0.3000554;      7460.89;
   24.789;    49.789;     0.000; 0.3000710;      1999.14;
   24.211;    49.211;     0.000; 0.3000550;      7462.41;
   24.211;    49.789;     0.000; 0.3000706;      1999.55;
   23.789;    25.211;     0.000; 0.3111880;    471297.91;
   23.789;    25.789;     0.000; 0.3102882;    452169.11;
   23.211;    25.211;     0.000; 0.3080787;    408782.04;
   23.211;    25.789;     0.000; 0.3074635;    392743.66;
   23.789;    26.211;     0.000; 0.3093724;    424829.07;
   23.789;    26.789;     0.000; 0.3068785;    369263.48;
